loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState(N),batteryLevel(R),heartRateBPMTimestamp(txt),heartRateBPM(N),heartRateBPS(R),heartRateVariabilityTimestamp(txt),heartRateVariability(ms),label
2025-04-22T13:30:51.852+03:00,1745317846.535418,40.95227273616753,29.14031030331255,76.46297,-1,-1,-1,-1,30,30.83114588979476,-9999,33503.850071375,0.6263275146484375,-0.764923095703125,-0.1016082763671875,33503.839994375,2.986462548229446,1.387809563419773,0.883586498794812,-0.0418427549302578,0.01573910005390644,-0.0132999075576663,-0.01946711540222168,0.001061677932739258,0.0006602853536605835,XArbitraryZVertical,-0.5509314185597987,0.3724998272305976,0.7140426515081173,-0.2187727202101096,0.6237914562225342,-0.7730190753936768,-0.1154369041323662,0,0,0,-1,-1,33499.5285815,unknown,2,2025-04-22T13:30:47.504+03:00,2025-04-21T17:08:51.449+03:00,7448,1.015038,0,0,6201.935,5,20,2025-04-22T13:27:54.669+03:00,767010650.1763785,0,-20.1,100.4436,1,0.65,2025-04-22T13:27:27.892+03:00,96,1.6,2025-04-22T09:54:17.825+03:00,0.02225348692287972,0
2025-04-22T13:30:51.854+03:00,1745317846.535418,40.95227273616753,29.14031030331255,76.46297,-1,-1,-1,-1,30,30.83114588979476,-9999,33503.860147375,0.599151611328125,-0.7532958984375,-0.10772705078125,33503.850071375,2.986803903318257,1.387862277233278,0.8832294833999412,-0.009319967590272427,0.04155818000435829,-0.01080319378525019,0.03190642595291138,0.0169941782951355,0.01207594573497772,XArbitraryZVertical,-0.5510720539857767,0.3722801103787737,0.7140413036087694,-0.2187969547223269,0.6240689158439636,-0.7727925181388855,-0.1154542192816734,0,0,0,-1,-1,33499.5285815,unknown,2,2025-04-22T13:30:47.504+03:00,2025-04-21T17:08:51.449+03:00,7448,1.015038,0,0,6201.935,5,20,2025-04-22T13:27:54.669+03:00,767010650.1763785,0,-20.1,100.4436,1,0.65,2025-04-22T13:27:27.892+03:00,96,1.6,2025-04-22T09:54:17.825+03:00,0.02225348692287972,0
2025-04-22T13:30:51.855+03:00,1745317846.535418,40.95227273616753,29.14031030331255,76.46297,-1,-1,-1,-1,30,30.83114588979476,-9999,33503.870224375,0.6302490234375,-0.7487335205078125,-0.1118316650390625,33503.860147375,2.986813890282775,1.388200807661196,0.8833027631452169,0.007005874998867512,0.02729149349033833,-0.002748263534158468,-0.004301190376281738,0.007214188575744629,0.01307506859302521,XArbitraryZVertical,-0.5511828270638751,0.3722649258925439,0.7139364321789829,-0.2188856698793621,0.624052107334137,-0.7728390097618103,-0.1152326315641403,0,0,0,-1,-1,33499.5285815,unknown,2,2025-04-22T13:30:47.504+03:00,2025-04-21T17:08:51.449+03:00,7448,1.015038,0,0,6201.935,5,20,2025-04-22T13:27:54.669+03:00,767010650.1763785,0,-20.1,100.4436,1,0.65,2025-04-22T13:27:27.892+03:00,96,1.6,2025-04-22T09:54:17.825+03:00,0.02225348692287972,0
2025-04-22T13:30:51.862+03:00,1745317846.535418,40.95227273616753,29.14031030331255,76.46297,-1,-1,-1,-1,30,30.83114588979476,-9999,33503.880300375,0.6396636962890625,-0.76055908203125,-0.11572265625,33503.870224375,2.986766745480852,1.388418150177136,0.883452659933198,0.005375754088163376,0.01612645760178566,0.005418053828179836,-0.02362155914306641,0.0215303897857666,0.006845414638519287,XArbitraryZVertical,-0.5512271572642694,0.372304466179671,0.7138605980474489,-0.2189543511035451,0.6239633560180664,-0.7729341387748718,-0.1150760129094124,0,0,0,-1,-1,33499.5285815,unknown,2,2025-04-22T13:30:47.504+03:00,2025-04-21T17:08:51.449+03:00,7448,1.015038,0,0,6201.935,5,20,2025-04-22T13:27:54.669+03:00,767010650.1763785,0,-20.1,100.4436,1,0.65,2025-04-22T13:27:27.892+03:00,96,1.6,2025-04-22T09:54:17.825+03:00,0.02225348692287972,0
2025-04-22T13:30:51.872+03:00,1745317846.535418,40.95227273616753,29.14031030331255,76.46297,-1,-1,-1,-1,30,30.83114588979476,-9999,33503.890377375,0.621246337890625,-0.767242431640625,-0.11962890625,33503.880300375,2.98681435072487,1.388515233279794,0.8835361992175608,0.004711628425866365,0.02176523208618164,0.007122376933693886,0.01062566041946411,0.02236151695251465,0.00269906222820282,XArbitraryZVertical,-0.5512570260608415,0.3723087662711058,0.7138168846483441,-0.2190145158297507,0.6239110827445984,-0.7729871273040771,-0.1150037497282028,0,0,0,-1,-1,33499.5285815,unknown,2,2025-04-22T13:30:47.504+03:00,2025-04-21T17:08:51.449+03:00,7448,1.015038,0,0,6201.935,5,20,2025-04-22T13:27:54.669+03:00,767010650.1763785,0,-20.1,100.4436,1,0.65,2025-04-22T13:27:27.892+03:00,96,1.6,2025-04-22T09:54:17.825+03:00,0.02225348692287972,0
2025-04-22T13:30:51.881+03:00,1745317846.535418,40.95227273616753,29.14031030331255,76.46297,-1,-1,-1,-1,30,30.83114588979476,-9999,33503.900453375,0.6153106689453125,-0.7722320556640625,-0.1202545166015625,33503.890377375,2.986952119244489,1.388577556652789,0.8836962785725084,-0.005809189286082983,0.02263395860791206,0.007106930483132601,0.01417356729507446,0.01118695735931396,-0.0005360841751098633,XArbitraryZVertical,-0.5512788042130607,0.3723177113471386,0.7137618353508385,-0.2191235621138315,0.6237964034080505,-0.7730886936187744,-0.1149424016475677,0,0,0,-1,-1,33499.5285815,unknown,2,2025-04-22T13:30:47.504+03:00,2025-04-21T17:08:51.449+03:00,7448,1.015038,0,0,6201.935,5,20,2025-04-22T13:27:54.669+03:00,767010650.1763785,0,-20.1,100.4436,1,0.65,2025-04-22T13:27:27.892+03:00,96,1.6,2025-04-22T09:54:17.825+03:00,0.02225348692287972,0
2025-04-22T13:30:51.891+03:00,1745317846.535418,40.95227273616753,29.14031030331255,76.46297,-1,-1,-1,-1,30,30.83114588979476,-9999,33503.910529375,0.6179351806640625,-0.778167724609375,-0.11932373046875,33503.900453375,2.987303568599442,1.388467520098652,0.8839349551976491,-0.01840940304100513,0.02160757407546043,0.005113687831908464,-0.004049777984619141,0.005631387233734131,-0.004788592457771301,XArbitraryZVertical,-0.5512659902908655,0.3723130394112466,0.7137199958287942,-0.2193002552480398,0.6236024498939514,-0.7732400894165039,-0.1149776205420494,0,0,0,-1,-1,33499.5285815,unknown,2,2025-04-22T13:30:47.504+03:00,2025-04-21T17:08:51.449+03:00,7448,1.015038,0,0,6201.935,5,20,2025-04-22T13:27:54.669+03:00,767010650.1763785,0,-20.1,100.4436,1,0.65,2025-04-22T13:27:27.892+03:00,96,1.6,2025-04-22T09:54:17.825+03:00,0.02225348692287972,0
2025-04-22T13:30:51.901+03:00,1745317846.535418,40.95227273616753,29.14031030331255,76.46297,-1,-1,-1,-1,30,30.83114588979476,-9999,33503.920606375,0.6135406494140625,-0.778472900390625,-0.1175537109375,33503.910529375,2.987749622533965,1.38827474907509,0.8841928022214762,-0.01990183815360069,0.02012765593826771,0.002456651534885168,-0.007600367069244385,0.0003933906555175781,-0.005284428596496582,XArbitraryZVertical,-0.5512381768295839,0.3722978235165676,0.7136875603361256,-0.2195012107120999,0.6233839988708496,-0.773403525352478,-0.1150616034865379,0,0,0,-1,-1,33499.5285815,unknown,2,2025-04-22T13:30:47.504+03:00,2025-04-21T17:08:51.449+03:00,7448,1.015038,0,0,6201.935,5,20,2025-04-22T13:27:54.669+03:00,767010650.1763785,0,-20.1,100.4436,1,0.65,2025-04-22T13:27:27.892+03:00,96,1.6,2025-04-22T09:54:17.825+03:00,0.02225348692287972,0
2025-04-22T13:30:51.911+03:00,1745317846.535418,40.95227273616753,29.14031030331255,76.46297,-1,-1,-1,-1,30,30.83114588979476,-9999,33503.930682375,0.6074981689453125,-0.777618408203125,-0.1134490966796875,33503.920606375,2.988051252684695,1.388283499493747,0.8842895998884212,-0.01296643447130919,0.02925191260874271,0.003100470872595906,-0.005208373069763184,-0.00522148609161377,-0.003869175910949707,XArbitraryZVertical,-0.551281657062289,0.3722462306954384,0.7136382894585147,-0.219639609976282,0.6233113408088684,-0.7734649181365967,-0.1150425598025322,0,0,0,-1,-1,33499.5285815,unknown,2,2025-04-22T13:30:47.504+03:00,2025-04-21T17:08:51.449+03:00,7448,1.015038,0,0,6201.935,5,20,2025-04-22T13:27:54.669+03:00,767010650.1763785,0,-20.1,100.4436,1,0.65,2025-04-22T13:27:27.892+03:00,96,1.6,2025-04-22T09:54:17.825+03:00,0.02225348692287972,0
2025-04-22T13:30:51.921+03:00,1745317846.535418,40.95227273616753,29.14031030331255,76.46297,-1,-1,-1,-1,30,30.83114588979476,-9999,33503.940759375,0.6158905029296875,-0.7750091552734375,-0.1134796142578125,33503.930682375,2.988176601496152,1.388572964887712,0.8840612421532246,-0.01482931617647409,0.02985458634793758,0.002875966485589743,-0.01035922765731812,-0.005732595920562744,-0.002293363213539124,XArbitraryZVertical,-0.5514454983626597,0.37210319697293,0.7135771586361863,-0.2196694482089392,0.6235184073448181,-0.7733201384544373,-0.1148941442370415,0,0,0,-1,-1,33499.5285815,unknown,2,2025-04-22T13:30:47.504+03:00,2025-04-21T17:08:51.449+03:00,7448,1.015038,0,0,6201.935,5,20,2025-04-22T13:27:54.669+03:00,767010650.1763785,0,-20.1,100.4436,1,0.65,2025-04-22T13:27:27.892+03:00,96,1.6,2025-04-22T09:54:17.825+03:00,0.02225348692287972,0
