loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState(N),batteryLevel(R),heartRateBPMTimestamp(txt),heartRateBPM(N),heartRateBPS(R),heartRateVariabilityTimestamp(txt),heartRateVariability(ms),label
2025-04-18T10:45:20.801+03:00,1744962319.922001,40.95359498604372,29.14098320424353,93.80547,-1,-1,-1,-1,30,35.56216926140436,-9999,61943.004867125,-0.740447998046875,0.484283447265625,-0.4352264404296875,61942.999829125,1.429072565674052,-1.014699761483763,-0.5754724232324059,-0.007830983027815819,0.001391041558235884,-0.004306025803089142,0.008943557739257812,0.02359414100646973,0.005825996398925781,XArbitraryZVertical,-0.1179158158033247,0.5144602803086219,-0.6533346244279485,-0.5427526546950674,-0.7125263214111328,0.5442311763763428,-0.4428529739379883,0,0,0,-1,-1,61937.41118925,unknown,2,2025-04-18T10:45:15.179+03:00,2025-04-17T15:44:39.500+03:00,7159,1.080567,0,0,5908.069,4,10,2025-04-18T10:45:17.758+03:00,766655120.4251046,0,107.72,100.5628,1,0.7,2025-04-18T10:44:07.044+03:00,81,1.35,2025-04-18T08:51:18.885+03:00,0.03057091307199995,1
2025-04-18T10:45:20.803+03:00,1744962319.922001,40.95359498604372,29.14098320424353,93.80547,-1,-1,-1,-1,30,35.56216926140436,-9999,61943.014944125,-0.7008056640625,0.5347137451171875,-0.4267730712890625,61943.009906125,1.42881765369724,-1.015136662148799,-0.5755143310747571,-0.02633868716657162,-0.0476657822728157,-0.006406893953680992,-0.02704578638076782,-0.05674797296524048,0.006357192993164062,XArbitraryZVertical,-0.1179777850376764,0.5146031956830589,-0.6532436552488905,-0.5427132050718092,-0.712700366973877,0.5442663431167603,-0.4425295889377594,0,0,0,-1,-1,61937.41118925,unknown,2,2025-04-18T10:45:15.179+03:00,2025-04-17T15:44:39.500+03:00,7159,1.080567,0,0,5908.069,4,10,2025-04-18T10:45:17.758+03:00,766655120.4251046,0,107.72,100.5628,1,0.7,2025-04-18T10:44:07.044+03:00,81,1.35,2025-04-18T08:51:18.885+03:00,0.03057091307199995,1
2025-04-18T10:45:20.803+03:00,1744962319.922001,40.95359498604372,29.14098320424353,93.80547,-1,-1,-1,-1,30,35.56216926140436,-9999,61943.025020125,-0.70074462890625,0.549041748046875,-0.4349212646484375,61943.01998212501,1.428527072953239,-1.015585750379387,-0.5755834702592512,-0.01797875948250294,-8.734595030546188e-05,-0.006626604590564966,0.006736040115356445,-0.01788091659545898,0.01601168513298035,XArbitraryZVertical,-0.1180246935443642,0.5147575790841833,-0.6531448684858472,-0.5426754219983861,-0.7128670215606689,0.5443243384361267,-0.4421896040439606,0,0,0,-1,-1,61937.41118925,unknown,2,2025-04-18T10:45:15.179+03:00,2025-04-17T15:44:39.500+03:00,7159,1.080567,0,0,5908.069,4,10,2025-04-18T10:45:17.758+03:00,766655120.4251046,0,107.72,100.5628,1,0.7,2025-04-18T10:44:07.044+03:00,81,1.35,2025-04-18T08:51:18.885+03:00,0.03057091307199995,1
2025-04-18T10:45:20.808+03:00,1744962319.922001,40.95359498604372,29.14098320424353,93.80547,-1,-1,-1,-1,30,35.56216926140436,-9999,61943.035097125,-0.733642578125,0.537353515625,-0.43988037109375,61943.03005912501,1.428334653410733,-1.01559869900679,-0.5756379942763669,-0.01123596727848053,0.01030264422297478,-0.005158570129424334,0.01687884330749512,0.006884157657623291,0.007884413003921509,XArbitraryZVertical,-0.1179596986500406,0.5147845710505214,-0.653097066649853,-0.5427214049883913,-0.7128474712371826,0.5443700551986694,-0.4421647191047668,0,0,0,-1,-1,61937.41118925,unknown,2,2025-04-18T10:45:15.179+03:00,2025-04-17T15:44:39.500+03:00,7159,1.080567,0,0,5908.069,4,10,2025-04-18T10:45:17.758+03:00,766655120.4251046,0,107.72,100.5628,1,0.7,2025-04-18T10:44:07.044+03:00,81,1.35,2025-04-18T08:51:18.885+03:00,0.03057091307199995,1
2025-04-18T10:45:20.819+03:00,1744962319.922001,40.95359498604372,29.14098320424353,93.80547,-1,-1,-1,-1,30,35.56216926140436,-9999,61943.04517312501,-0.7176055908203125,0.548675537109375,-0.4401092529296875,61943.040135125,1.428259950366522,-1.015534777419279,-0.5756737551453146,-0.000674670038279146,0.005741181783378124,-0.00373883917927742,-0.01945137977600098,-0.007656872272491455,0.001526296138763428,XArbitraryZVertical,-0.1179066323121474,0.51477956980754,-0.6530839587043074,-0.5427535278272468,-0.7128027081489563,0.5444000959396362,-0.4422000348567963,0,0,0,-1,-1,61937.41118925,unknown,2,2025-04-18T10:45:15.179+03:00,2025-04-17T15:44:39.500+03:00,7159,1.080567,0,0,5908.069,4,10,2025-04-18T10:45:17.758+03:00,766655120.4251046,0,107.72,100.5628,1,0.7,2025-04-18T10:44:07.044+03:00,81,1.35,2025-04-18T08:51:18.885+03:00,0.03057091307199995,1
2025-04-18T10:45:20.828+03:00,1744962319.922001,40.95359498604372,29.14098320424353,93.80547,-1,-1,-1,-1,30,35.56216926140436,-9999,61943.05525012501,-0.71417236328125,0.551483154296875,-0.4423980712890625,61943.050212125,1.428322087380897,-1.015366898026772,-0.5756024045084273,0.01050647813826799,0.01800357364118099,-0.001719297375530005,-0.007728040218353271,0.003877580165863037,0.002810835838317871,XArbitraryZVertical,-0.1178935968941177,0.5147144827023972,-0.6531039470696434,-0.5427940901895507,-0.7127615213394165,0.5443402528762817,-0.4423401951789856,0,0,0,-1,-1,61937.41118925,unknown,2,2025-04-18T10:45:15.179+03:00,2025-04-17T15:44:39.500+03:00,7159,1.080567,0,0,5908.069,4,10,2025-04-18T10:45:17.758+03:00,766655120.4251046,0,107.72,100.5628,1,0.7,2025-04-18T10:44:07.044+03:00,81,1.35,2025-04-18T08:51:18.885+03:00,0.03057091307199995,1
2025-04-18T10:45:20.839+03:00,1744962319.922001,40.95359498604372,29.14098320424353,93.80547,-1,-1,-1,-1,30,35.56216926140436,-9999,61943.065326125,-0.7202606201171875,0.545745849609375,-0.4349517822265625,61943.060288125,1.42842000877995,-1.015092635338187,-0.5755625726022361,0.00530798826366663,0.02214026264846325,-0.001527816173620522,-3.373622894287109e-05,0.006886422634124756,-0.000430762767791748,XArbitraryZVertical,-0.1178436731413421,0.5146254278279974,-0.6531429082660845,-0.5428424054957204,-0.7126585245132446,0.5443068146705627,-0.442547082901001,0,0,0,-1,-1,61937.41118925,unknown,2,2025-04-18T10:45:15.179+03:00,2025-04-17T15:44:39.500+03:00,7159,1.080567,0,0,5908.069,4,10,2025-04-18T10:45:17.758+03:00,766655120.4251046,0,107.72,100.5628,1,0.7,2025-04-18T10:44:07.044+03:00,81,1.35,2025-04-18T08:51:18.885+03:00,0.03057091307199995,1
2025-04-18T10:45:20.848+03:00,1744962319.922001,40.95359498604372,29.14098320424353,93.80547,-1,-1,-1,-1,30,35.56216926140436,-9999,61943.075403125,-0.7147216796875,0.5354156494140625,-0.432037353515625,61943.070365125,1.428441124917076,-1.014876985069994,-0.5756737462265578,-0.00822779443114996,0.01562696881592274,0.001771840383298695,-0.007428526878356934,0.00213921070098877,0.006374329328536987,XArbitraryZVertical,-0.1177384519991365,0.5145903679727366,-0.6531718807436536,-0.5428636307709442,-0.7125116586685181,0.5444000959396362,-0.4426688253879547,0,0,0,-1,-1,61937.41118925,unknown,2,2025-04-18T10:45:15.179+03:00,2025-04-17T15:44:39.500+03:00,7159,1.080567,0,0,5908.069,4,10,2025-04-18T10:45:17.758+03:00,766655120.4251046,0,107.72,100.5628,1,0.7,2025-04-18T10:44:07.044+03:00,81,1.35,2025-04-18T08:51:18.885+03:00,0.03057091307199995,1
2025-04-18T10:45:20.860+03:00,1744962319.922001,40.95359498604372,29.14098320424353,93.80547,-1,-1,-1,-1,30,35.56216926140436,-9999,61943.085479125,-0.70953369140625,0.5370025634765625,-0.4337615966796875,61943.08044112501,1.428330270312121,-1.014809203130715,-0.5758724210375521,-0.009724224917590618,0.01120026223361492,-0.0001211345079354942,-0.003354191780090332,-0.007793009281158447,0.01127886772155762,XArbitraryZVertical,-0.1176158703581987,0.5146226531569723,-0.6531646066628966,-0.5428684607810795,-0.7123898863792419,0.5445666909217834,-0.4426600635051727,0,0,0,-1,-1,61937.41118925,unknown,2,2025-04-18T10:45:15.179+03:00,2025-04-17T15:44:39.500+03:00,7159,1.080567,0,0,5908.069,4,10,2025-04-18T10:45:17.758+03:00,766655120.4251046,0,107.72,100.5628,1,0.7,2025-04-18T10:44:07.044+03:00,81,1.35,2025-04-18T08:51:18.885+03:00,0.03057091307199995,1
2025-04-18T10:45:20.869+03:00,1744962319.922001,40.95359498604372,29.14098320424353,93.80547,-1,-1,-1,-1,30,35.56216926140436,-9999,61943.095556125,-0.7118377685546875,0.548126220703125,-0.4363555908203125,61943.09051812501,1.428175524305816,-1.014848583203576,-0.5755961519768521,-0.007689503021538258,0.01849818974733353,-0.002199964597821236,0.00255882740020752,-0.008553087711334229,0.008583664894104004,XArbitraryZVertical,-0.1176888434563756,0.5145810194336392,-0.6530940975492153,-0.5429770107645161,-0.7125350832939148,0.5443350076675415,-0.4427114129066467,0,0,0,-1,-1,61937.41118925,unknown,2,2025-04-18T10:45:15.179+03:00,2025-04-17T15:44:39.500+03:00,7159,1.080567,0,0,5908.069,4,10,2025-04-18T10:45:17.758+03:00,766655120.4251046,0,107.72,100.5628,1,0.7,2025-04-18T10:44:07.044+03:00,81,1.35,2025-04-18T08:51:18.885+03:00,0.03057091307199995,1
