PC1,PC2,PC3
3.8151266008105154,-2.3158292774187985,1.540337130073803
3.742067462685224,-2.6395842439157184,1.5357813862089493
3.671751903042501,-2.949386671863808,1.5678259543696307
3.606207906702626,-3.238250027792315,1.6391436857324297
3.5476078051260154,-3.4994781945356395,1.751041647139406
3.49821373905176,-3.726890012363871,1.9032416419988458
3.460308995369836,-3.9150540376459504,2.093703238208577
3.4361168097496413,-4.059526851428442,2.318498123277968
3.42770945929683,-4.157084730033035,2.571742671973034
3.436911490287768,-4.205935529975693,2.845594196911907
3.4652017318766357,-4.205895642971659,3.1303156521990276
3.513619266460096,-4.15851614170601,3.4144134879289663
3.5826787451883635,-4.0671429565320745,3.6848535879413364
3.6723003470026434,-3.9368980358367667,3.9273602604196944
3.781759355447963,-3.7745716832297007,4.126802617801021
3.909659712233153,-3.588420234485631,4.267671047894663
4.053935104206548,-3.3878675190111833,4.334643592645046
4.211880244849954,-3.1831128404268583,4.313237547247715
4.380213983397312,-2.9846526765181425,4.190535074435278
4.555174559638319,-2.802728709871293,3.955963018378343
4.7326456952175535,-2.646722046680622,3.602096851321559
4.908310222861225,-2.5245227247431683,3.1254475708299907
5.077825801591555,-2.4419140608792866,2.5271793863485907
5.237014952363267,-2.4020216738821643,1.8136965257722168
5.382059158056214,-2.4048856873939517,0.9970312077384565
5.509684277884526,-2.447219604819257,0.09496333166322468
5.61732288218711,-2.5224171428130826,-0.8691933821532505
5.703239168066446,-2.620854616696211,-1.86719357711263
5.766604587267782,-2.730509265003483,-2.8668871225359784
5.807516678863344,-2.837875448950929,-3.833677851810064
5.826959247565875,-2.9291164271182715,-4.732378295536201
5.826707929081438,-2.991344466589976,-5.529365929253126
5.809190853960773,-3.0138805669389193,-6.19487458141424
5.777318671696678,-2.989315594741444,-6.705179528294569
5.734299624486262,-2.914197568366964,-7.044380244515054
5.683452152176362,-2.789229501520693,-7.205489214535515
5.628022277311197,-2.618973943860411,-7.190632387593548
5.571012023867581,-2.411171049081983,-7.010348259534489
5.515030802790513,-2.1758266322045676,-6.682169171221454
5.46218661777576,-1.9242101340814182,-6.228788816255997
5.41402962103966,-1.6678651649672531,-5.676120708540185
5.371548782928412,-1.4177130630355614,-5.051468736347785
5.335212226680641,-1.183319501758617,-4.381934581834039
5.305038483604287,-0.9723773534541904,-3.693121582184539
5.28068744231065,-0.7904294950230081,-3.00815916141457
5.261562108044675,-0.6408211775916516,-2.3470482874558165
5.24691375294107,-0.5248439720211325,-1.7263077496554893
5.235943894395408,-0.4420172922196474,-1.1588842152416674
5.227897392634063,-0.3904485896499876,-0.6542776374283302
5.2221418854051995,-0.3672173650717952,-0.21882752664035535
5.218229777408817,-0.368738840480459,0.1438955139812268
5.215940232779468,-0.39107727245293344,0.43264492734227994
5.215300129272801,-0.4301927861345608,0.6480441333025629
5.216584737517858,-0.4821167639291123,0.7921566237197102
5.22030069512404,-0.5430587207268944,0.8681015222472271
5.227155269223964,-0.6094531688610045,0.8797243860227166
5.238016594402034,-0.6779592361403614,0.8313238574456491
5.253869411312876,-0.7454289074754981,0.7274290188715238
5.275770052555489,-0.8088611195654968,0.5726198507031791
5.304803470400176,-0.8653579106091469,0.371383045264495
5.342044240145699,-0.9120952809297732,0.1279964172769286
5.388522764468339,-0.9463159385487201,-0.1535634453145641
5.445197436986179,-0.9653449381058479,-0.46969398268161183
5.512933008120271,-0.9666238287748281,-0.8172216977502759
5.59248485930587,-0.9477555818941924,-1.1934391943256135
5.684488283562296,-0.9065518084144751,-1.5961223441961294
5.789451475021394,-0.841075350459372,-2.0235249629869796
5.907750712948952,-0.7496741882925672,-2.4743489580680555
6.039626458806216,-0.6310054945893774,-2.9476897788195946
6.18517963336431,-0.4840506063780848,-3.4429596442052257
6.344367963525885,-0.3081223873167316,-3.959793611932624
6.517002866380413,-0.10286624149832072,-4.497945314090681
6.70274761324824,0.13174459894509669,-5.057179835825651
6.901117664748842,0.39541944449786187,-5.637170938558101
7.111484036745208,0.6875663340300968,-6.2374091134938325
7.333080394594741,1.0073140622672725,-6.857126187284862
7.565014469633407,1.3535397479362046,-7.495241503536438
7.806284150830422,1.724901469367685,-8.150333966636342
8.055798364401392,2.119875617121046,-8.820643091595219
8.312402501613798,2.5367989125478956,-9.504100403678429
8.574907820006649,2.9739151282561394,-10.198390124435415
8.842123766723041,3.429426196139819,-10.901035475802495
9.112891795422705,3.90154651495882,-11.609504511001786
9.386118824547687,4.388558053711266,-12.321327437010583
9.660808204076588,4.888862528265769,-13.034215998198018
9.936085750175343,5.401025975614591,-13.746174697934487
10.211218425068136,5.923810782421869,-14.455593446938689
10.485623467906791,6.456190806658923,-15.161311809771869
10.758866321723671,6.997346464946059,-15.86264648316529
11.030646474718338,7.546638222410187,-16.55937600753243
11.300771278709135,8.103558458587989,-17.251679900449826
11.569118763581777,8.667662956051464,-17.94003326066541
11.835591407588073,9.238484263158877,-18.625062139306092
12.10006365391062,9.815430184540755,-19.30736917094762
12.362326602447173,10.397671866975715,-19.98734251465027
12.62203372850669,10.984027274676649,-20.664963475344706
12.878651532756024,11.572847020565757,-21.33962882817717
13.131418736853817,12.161910264767455,-22.010002600682977
13.37931692189054,12.748338564259633,-22.673908955099577
13.621054601213428,13.328535040947228,-23.328273364688748
13.855065694319585,13.898155122290785,-23.969114535681957
14.07952253194532,14.45211356265722,-24.591585609876695
14.292362878045616,14.984630669849242,-25.190060855394275
14.491330123490313,15.489318694535244,-25.75826332664081
14.674025542870185,15.959307270906772,-26.289429167020998
14.837971157497284,16.387404614283856,-26.776504137235058
14.980681129583115,16.76628885448224,-27.21236652795855
15.099738755726118,17.088721495713198,-27.59006771828823
15.192875335264338,17.34777287536396,-27.903078270999313
15.258046724549674,17.537048186134207,-28.14552515635622
15.293503440233005,17.650902614650114,-28.312405561933677
15.297850897077298,17.684635579060316,-28.399764868166596
15.270097377703522,17.634656619289466,-28.404830079100176
15.209688477038002,17.498618313109823,-28.326094300745993
15.116527852740159,17.275513712132287,-28.163351986037878
14.990984823479161,16.965736846059883,-27.91768822165397
14.833889864408652,16.57110507216194,-27.591428035204682
14.646519246332707,16.094842181995375,-27.188053377814956
14.430570131431791,15.54152186411549,-26.712095924664634
14.188127364333806,14.916972685451988,-26.16901313442576
13.921623079887826,14.228147937178784,-25.56505330500281
13.63379004729965,13.482965836000798,-24.90711315014026
13.327609529543583,12.69012699723724,-24.20258938897597
13.006254304738018,11.858916593173545,-23.459224677922048
12.67302754796892,10.998998327731877,-22.684948210142874
12.331298388633849,10.120206621488471,-21.88771230538026
11.984435197918517,9.232342378566186,-21.075327751042035
11.635737834408351,8.344976530826727,-20.255301939394865
11.288370207982437,7.467264309898533,-19.434684564840268
10.945294588879245,6.607772039378382,-18.61992574647399
10.609209116498029,5.774317363914039,-17.816751129259842
10.282490025284828,4.973823440720748,-17.030058060797288
9.967140196279807,4.212187865043755,-16.263836467860713
9.664745738710307,3.4941679355503803,-15.521117398676445
9.376442274850541,2.8232850169305697,-14.803951035919907
9.102892467855959,2.20175182198921,-14.11341417221864
8.844276011259268,1.6304271385537372,-13.449644965994137
8.60029292722074,1.1088026602218741,-12.811900801359494
8.37018060282058,0.6350260139762157,-12.198633773424726
8.152744552265924,0.20596268715541907,-11.607577919553147
7.946402348983346,-0.18270268666890538,-11.035842746202894
7.749239439477477,-0.5363280991834137,-10.48000866821236
7.559074802435656,-0.8611443812095995,-9.936221471615001
7.3735336039198,-1.164061518507668,-9.40028466529265
7.190123471934557,-1.452459863953262,-8.867750250296197
7.006310895168124,-1.7339750069107893,-8.334009569463168
6.819594678646316,-2.016284147928089,-7.794386101819393
6.627574053935618,-2.306900322454985,-7.244231243144706
6.428009824391832,-2.612979133581784,-6.6790224146364086
6.218877322287454,-2.941141181634835,-6.094460698974477
5.998410269173513,-3.2973126071494043,-5.4865630789967
5.765134697103596,-3.6865861653301284,-4.8517428969211345
5.5178922504219985,-4.113105921608869,-4.186871840769019
5.255852387310173,-4.579979637640338,-3.489317869570498
4.978513332924687,-5.089223755466718,-2.756955896975413
4.685692193284283,-5.6417459851115686,-1.988151353644917
4.377505288578259,-6.237369206707614,-1.1817203763450859
4.0543405472363405,-6.874897431578249,-0.336873648029161
3.716824569815614,-7.55222020036487,0.5468467164766362
3.3657875617406057,-8.266446921332786,1.4696266540442622
3.0022297194800807,-9.01405853529611,2.4314253981554876
2.6272925750917655,-9.791061631257802,3.4319968498177946
2.2422382534350365,-10.59313036684988,4.470879359539468
1.8484385927003286,-11.415724194245934,5.547349027233387
1.4473747503576726,-12.254173751523963,6.660335092393805
1.0406465436956398,-13.103732350788798,7.808299633757319
0.6299895910492704,-13.959595328613089,8.989087225421407
0.21729735489110996,-14.816893402009748,10.199753271225527
-0.1953553808425383,-15.670668725759027,11.436382536894035
-0.6056913546925257,-16.51584343488087,12.693911824934894
-1.0112156839197144,-17.34719023602793,13.965972462004594
-1.4092100692248377,-18.159313393575363,15.244768792112385
-1.796738980460304,-18.946646740361885,16.521007855972314
-2.170669602564463,-19.703473624350472,17.78389293142824
-2.527706408767228,-20.423972285518236,19.021190177152032
-2.864440399735714,-21.102288960607126,20.219374066117812
-3.177412393690583,-21.732639749651216,21.363854156892202
-3.463189151177092,-22.309440672323262,22.439282867168426
-3.718450470309649,-22.827463080283025,23.429940426199074
-3.94008441615507,-23.282008519044055,24.320188242908564
-4.125286679711514,-23.66909350605838,25.094975365888686
-4.2716589571052905,-23.98563139183373,25.740375345377995
-4.37730054882938,-24.22959659674241,26.244124108110867
-4.440887373777344,-24.400156840679447,26.5961250284805
-4.461733099992107,-24.497761751450046,26.788886524961853
-4.439828122843672,-24.524180957841285,26.817860746349442
-4.375853499040711,-24.482490340573513,26.681658874519268
-4.271168670943724,-24.37700999400557,26.382128077796008
-4.127773583963156,-24.213200279822995,25.92428565535667
-3.948247214170921,-23.997522356319088,25.31611589553134
-3.735665410420099,-23.737266938787684,24.568243442411816
-3.4935012479687084,-23.44035132603949,23.69350303877981
-3.225511279954007,-23.115082314245345,22.706429663371676
-2.935611516202342,-22.769883635525293,21.62269608241628
-2.627747926659239,-22.41299154228482,20.458527181452187
-2.3057674250247198,-22.052129883427778,19.23012195326906
-1.9732963127408578,-21.69418397047335,17.9531139463639
-1.633633487596384,-21.344898002304557,16.64209868292701
-1.2896651168792967,-21.008621874692604,15.31025189009948
-0.9438059646449324,-20.688129435100823,13.969055819634699
-0.5979704311676473,-20.38452271007628,12.628143275398257
-0.2535739257225286,-20.097227314925792,11.29526110405685
0.08843710376290641,-19.8240754066905,9.976347569261556
0.42753002512291227,-19.5614660880221,8.675711734661746
0.763510603199054,-19.30458997032935,7.396297871257647
1.0964328986041063,-19.047704108118573,6.140013810744958
1.4265004689377838,-18.784444268779726,4.908098967974654
1.7539650793934545,-18.508162055417433,3.701505651917686
2.079029083074297,-18.212273916653714,2.52126665114927
2.401757471710644,-17.89060752517826,1.3688232124385884
2.722005119097409,-17.53772877410294,0.2462903965973001
3.0393640578878713,-17.149230577993013,-0.8433586955626698
3.3531345151143563,-16.721963894644936,-1.8962023531503125
3.6623219597423327,-16.254193134690897,-2.907378662673659
3.965660537095174,-15.745662993934383,-3.8711903327339416
4.261661119707239,-15.197571333246232,-4.781295638939568
4.548680123058802,-14.612451789151113,-5.630968590672189
4.82500348918369,-13.993978639383107,-6.413406829844614
5.088939110897733,-13.346713466910213,-7.122063498114116
5.338910458454803,-12.67581716085487,-7.750979019433909
5.573544380248068,-11.986751356657308,-8.295089776297262
5.791746826697168,-11.284990974946018,-8.750492592081441
5.99276145107398,-10.575765137698308,-9.11464672813831
6.176207530485111,-9.863838590381276,-9.386498962503458
6.342095373664459,-9.15334070718765,-9.566522446944685
6.490819134666801,-8.447644654632079,-9.656666465681559
6.623128633263037,-7.7492955677448245,-9.660221483926307
6.74008330550778,-7.059983695211037,-9.581610991709976
6.842992456263484,-6.3805561867144585,-9.426127436097376
6.933346686588648,-5.711059328484632,-9.199632978882745
7.01274555518698,-5.0508014048348935,-8.908246579351005
7.082826354530395,-4.398425112922133,-8.558037280601098
7.145198367713576,-3.7519779826275106,-8.154740381823439
7.201386193153621,-3.1089701702057253,-7.703509386235822
7.252784757645025,-2.466411843933972,-7.208713081591427
7.300627541343238,-1.820827235405501,-6.6737843648603805
7.345968451940924,-1.1682487126199388,-6.101125543104181
7.389676715858977,-0.5042007407008275,-5.492073500395392
7.432443230530493,0.1763111015369156,-4.846926709591764
7.474796140279491,0.8787880961613976,-4.165034086638626
7.517123007032577,1.6091860387334804,-3.4449430451252017
7.55969694166364,2.373809584605938,-2.684601071876314
7.602704392884466,3.179147724985716,-1.8816020557890638
7.64627283248155,4.031653765996099,-1.0334657062042147
7.690497087135448,4.937481511836806,-0.13793592169758048
7.735463363946641,5.902195176412154,0.8067178243778762
7.781270139940782,6.9304728539219385,1.8014129210428573
7.828044906486429,8.025822322091491,2.8459965781448866
7.875955586091106,9.19032447691786,3.9390348201720227
7.9252153444918285,10.424415332362292,5.077660834084735
7.9760797021346335,11.726713810192447,6.257492924420121
8.028835448071213,13.093900491727714,7.4726286054553075
8.083781691573307,14.520652137811595,8.715717137224285
8.141204464542248,15.99963713243766,9.97810821059796
8.201347137810581,17.521576898801797,11.250069536636754
8.264379589141283,19.07537689683728,12.521061143563406
8.330369232876809,20.648328039213027,13.780049863176197
8.39925682890482,22.22637577512969,15.01584467413057
8.470839441937503,23.794450423652275,16.21743288407304
8.54476214361581,25.336849111714262,17.374298686373
8.620519227942333,26.837657045271936,18.476708912302485
8.697464959806872,28.28119361298588,19.51595481182141
8.774833277107279,29.65246647585042,20.484542393414497
8.851765295641057,30.9376138529176,21.3763266683594
8.927342865665889,32.12431176675634,22.186587207090483
9.000625739984391,33.20212023644654,22.912044231175063
9.070689380216285,34.16274229404231,23.550816524820075
9.136660232351794,35.00017419826003,24.102324956561407
9.197745739416055,35.710734947077796,24.56714834710795
9.253257325673566,36.29297681023707,24.94684157071792
9.302625816496297,36.7474930253147,25.243728705260107
9.345409898662115,37.07665032950141,25.460686143024663
9.38129889833601,37.284279745355036,25.600931228192866
9.410111264987682,37.37535796635497,25.66783089052543
9.431789800273394,37.355704992883126,25.664742032818676
9.446394095255604,37.2317141478756,25.594891595836962
9.454090223123478,37.01012132280559,25.461299915281867
9.455137618550395,36.697813505790656,25.266746754587878
9.449873329853858,36.30167315124544,25.01377569316457
9.438694321890535,35.828454323097084,24.7047297214686
9.422038957956154,35.28468754630878,24.34180919632002
9.400369024949697,34.676611517296706,23.927142861596337
9.374153538388692,34.01013030803535,23.462863327483735
9.343855168456471,33.290794216458416,22.95117993690624
9.309919583690338,32.523801309526704,22.394443918638057
9.272767463258653,31.714015480872508,21.795202711512378
9.232788572625228,30.865995894004595,21.156242016236643
9.190337133961144,29.984032296730035,20.480615278207626
9.145727764363981,29.07218104303284,19.77166086944686
9.099231505720818,28.13429775758903,19.033007315861422
9.051071833585342,27.1740642382393,18.268566731189452
9.001420866175401,26.19500904237576,17.48251644654577
8.95039627814571,25.200522796622494,16.67926885865773
8.898059542939146,24.193870300516892,15.863429740559228
8.844416118898817,23.17820181483537,15.039745553776307
8.789418064698681,22.156565581788197,14.213040584795841
8.732969379520517,21.131922815918777,13.38814498697875
8.674934149003683,20.107165406652896,12.569815018022494
8.61514739571093,19.085135568536888,11.76264689925471
8.553428321284294,18.068645716482667,10.970985836732927
8.489595428322499,17.060495900941277,10.198832027992667
8.423482718337267,16.063485317361575,9.44974609886681
8.354955885964024,15.080413949075588,8.72675741527145
8.283927196622884,14.11407069851159,8.0322799074544
8.210367706047172,13.167205639594197,7.368041133240824
8.134315610143274,12.242486217908349,6.7350309889226745
8.055879842189391,11.342439922032531,6.133476588797225
7.975238531763238,10.469388605908117,5.562849281251012
7.892632455562005,9.62538170900046,5.021908405094424
7.808354150477145,8.812136568994934,4.508784075774467
7.722733852145078,8.030993571900511,4.021098027040994
7.6361237467324194,7.28289214683698,3.5561176415192843
7.548882193423277,6.568370980465606,3.1109344629468914
7.461359527890826,5.887592804855412,2.682655484004869
7.373886754185777,5.2403911232564155,2.2685939553914825
7.286767908250813,4.626333600155006,1.866446538692962
7.200276257662157,4.044794836710053,1.4744450187873652
7.114653901150065,3.495030138739955,1.0914729047413778
7.030113870392842,2.9762418188197337,0.717139567876259
6.94684356594925,2.487630586247533,0.35180691904926875
6.865008262557648,2.0284265545215763,-0.0034338166333890926
6.784753555392674,1.5978970572546483,-0.34683464618770193
6.706205882307648,1.1953315296934397,-0.6761086263832202
6.629470858873405,0.8200069139108851,-0.9885853182585962
6.554629959804223,0.4711402026844746,-1.2813930786254735
6.4817368949383996,0.14783740679815258,-1.551655060351237
6.410815465656927,-0.15095031567250738,-1.796684600605272
6.341860432711492,-0.42645310315117785,-2.0141658376329707
6.2748421349667405,-0.6800838299741391,-2.2023069591093094
6.2097146124788445,-0.9134114531581929,-2.3599562615294647
6.146426191875591,-1.1281085134208138,-2.4866747735171506
6.084930897504068,-1.3258800133506297,-2.5827630897548706
6.025198871303815,-1.5083845646155603,-2.6492437309566643
5.967224015782147,-1.6771604030202283,-2.6878033826218997
5.911027453024041,-1.8335684182259022,-2.7007015306803384
5.856655944367548,-1.9787617544799767,-2.6906534121696986
5.804175172716977,-2.113687205124042,-2.6606960180391055
5.753658584034841,-2.239118288160092,-2.614046206911844
5.705173156015147,-2.3557145503084658,-2.5539597607937337
5.658763954659092,-2.4640972573720368,-2.4835994268315944
5.614439546226358,-2.564928862755291,-2.4059187862782023
5.572160298197418,-2.6589829277611683,-2.323567323495802
5.531831295990848,-2.747192591854721,-2.2388204367784326
5.493301033323379,-2.8306689918521695,-2.1535363882404943
5.456366327770364,-2.910685624393274,-2.0691403733080955
5.4207831583368975,-2.9886297344609196,-1.9866341126318516
5.386282370513221,-3.0659265371411077,-1.906627814174207
5.352588662513955,-3.1439457273602853,-1.8293901750960015
5.319440966821123,-3.2239017789736737,-1.7549113873614135
5.28661223407569,-3.3067597891142317,-1.682973842858739
5.253926799531152,-3.3931572907391323,-1.613225249698593
5.221273841882992,-3.4833499210946752,-1.5452490769736236
5.188615841784103,-3.5771855543854776,-1.4786276711692259
5.155991501586454,-3.67410801912511,-1.4129941351321995
5.1235131102859945,-3.7731883539873494,-1.3480702241164864
5.0913588661060265,-3.8731792407122105,-1.2836889718361084
5.059761023548208,-3.972587003348114,-1.2198022971727052
5.028990981838734,-4.069755285076664,-1.1564752045186153
4.999342520261983,-4.162954787148514,-1.0938692538125467
4.971114440052767,-4.250473844241747,-1.0322186809577902
4.944593833716855,-4.330704866902116,-0.9718028728914473
4.920041126154263,-4.402221927770923,-0.9129187829366676
4.897677819430896,-4.463845252382615,-0.8558563495446607
4.877677632143204,-4.514689269236495,-0.8008791830903538
4.860161384839967,-4.554192074105054,-0.7482119127621149
4.845195691674196,-4.58212550899272,-0.6980347289628309
4.832795210163249,-4.598586380507907,-0.6504848498934525
4.822927875809245,-4.603970569603868,-0.6056638683141987
4.815522356108603,-4.598932877698051,-0.5636491994379398
4.810476761967228,-4.584336260273162,-0.5245073038499457
4.807667639400218,-4.5611945276920745,-0.4883061402220713
4.806958353155869,-4.530612550879831,-0.45512450753700623
4.808206201523214,-4.493727567739485,-0.42505646254579654
4.811267830693628,-4.451654522704485,-0.39820967392510337
4.816002760032895,-4.405437749670546,-0.37469726482406607
4.822275007587366,-4.356010865078494,-0.35462340249078694
4.829952966739754,-4.304166457203484,-0.3380636539343045
4.838907816768999,-4.250536861977648,-0.32504194749440624
4.849010896057255,-4.1955868395009945,-0.31550674126607486
4.860130577751679,-4.139618275715746,-0.30930948839778927
4.8721292542980805,-4.082786259765254,-0.30618851583226075
4.884860985522447,-4.025125114636097,-0.30576099138217555
4.8981702829830605,-3.9665821754864394,-0.3075248558896564
4.911892388028463,-3.90705628225051,-0.310871583817451
4.925855261616436,-3.846437223258331,-0.3151095019641425
4.939883314960005,-3.784641998025784,-0.3194962306876989
4.9538027174387045,-3.7216439762620883,-0.32327770910602277
4.967447872665089,-3.6574918250555046,-0.3257303640660635
4.980668445542716,-3.592316338341717,-0.3262024183799119
4.993336209222484,-3.5263248547372124,-0.32415022942027655
5.005350929211882,-3.4597845933118534,-0.3191659632556075
5.016644550295752,-3.392997733062235,-0.31099381071458104
5.027183140509155,-3.3262720931913305,-0.2995332666492559
5.036966320839217,-3.259891583381172,-0.2848296101029184
5.0460242592476385,-3.194090204343685,-0.267053399483141
5.05441266125222,-3.129032504607267,-0.2464721900438512
5.06220640744463,-3.064802275009174,-0.22341848391896013
5.06949258101437,-3.0014001162306334,-0.19825797452653318
5.0763635894068155,-2.9387495239125694,-0.1713615176197654
5.082910960966182,-2.876710393868999,-0.1430831940988397
5.089220170747653,-2.8150983228564868,-0.11374564156445181
5.095366730325919,-2.753707772606044,-0.0836327240799068
5.10141356551532,-2.6923370461496443,-0.05298874162446282
5.107409613424434,-2.6308131802480066,-0.0220227761085619
5.1133894483111595,-2.5690151851670673,0.009083504212044166
5.119373696704592,-2.5068943927015725,0.0401662289224452
5.125370055286259,-2.4444908042264224,0.07106928370364966
5.131374781060745,-2.381944207407774,0.1016348402978659
5.137374658889671,-2.319498694795508,0.1316951068392216
